1;1;1;5224
1;1;2;26079
1;1;3;5010
1;1;4;18
1;1;5;17969
1;1;6;1758
1;1;7;1663
1;1;8;5787
1;1;9;29266
1;1;10;4751
1;1;11;34878
1;1;12;33024
1;1;13;24078
1;1;14;5126
1;1;15;7104
1;1;16;3018
1;1;17;4981
1;1;18;5038
1;1;19;4831
1;1;20;4775
1;1;21;22296
1;1;22;32568
1;1;23;5111
1;1;24;4773
1;1;25;5856
1;1;26;5141
1;1;27;5204
1;1;28;6316
1;1;29;4985
1;1;30;28315
1;1;31;7161
1;1;32;20512
1;1;33;2680
1;1;34;31663
1;1;35;4829
1;1;36;5205
1;1;37;4823
1;1;38;4949
1;1;39;4774
1;1;40;6340
1;1;41;7617
1;1;42;24021
1;1;43;33666
1;1;44;25188
1;1;45;358
1;1;46;7774
1;1;47;33236
1;1;48;0
1;2;1;22704
1;2;2;25213
1;2;3;30730
1;2;4;32774
1;2;5;16919
1;2;6;28784
1;2;7;30026
1;2;8;4825
1;2;9;22184
1;2;10;15767
1;2;11;2699
1;2;12;2836
1;2;13;0
1;2;14;574
1;2;15;571
1;2;16;550
1;2;17;7618
1;2;18;538
1;2;19;526
1;2;20;30411
1;2;21;33976
1;2;22;8290
1;2;23;2862
1;2;24;27124
1;2;25;25776
1;2;26;7072
1;2;27;23155
1;2;28;7714
1;2;29;23110
1;2;30;584
1;2;31;768
1;2;32;7237
1;2;33;6248
1;2;34;25262
1;2;35;622
1;2;36;4354
1;2;37;1934
1;2;38;25920
1;2;39;24180
1;2;40;8202
1;2;41;31469
1;2;42;24528
1;2;43;8607
1;2;44;730
1;2;45;19473
1;2;46;7355
1;2;47;7371
1;2;48;7359
1;2;49;7357
1;2;50;24306
1;2;51;7373
1;2;52;26248
1;2;53;5053
1;2;54;0
1;2;55;32261
1;2;56;32370
1;2;57;30075
1;2;58;395
1;2;59;25704
1;2;60;17714
1;2;61;27158
1;2;62;30863
1;2;63;17957
1;2;64;31517
1;2;65;26317
1;2;66;30440
1;2;67;34343
1;2;68;1605
1;2;69;15958
1;2;70;4318
1;2;71;18963
1;2;72;2511
1;2;73;26558
1;2;74;5296
1;2;75;24042
1;2;76;6428
1;2;77;34611
1;2;78;2346
1;2;79;8983
1;2;80;6322
1;2;81;29892
1;2;82;33071
1;2;83;4576
1;2;84;121
1;2;85;31025
1;2;86;7941
1;2;87;16580
1;2;88;20690
1;2;89;6587
1;2;90;5226
1;2;91;0
1;2;92;5791
1;2;93;2728
1;2;94;24358
1;2;95;32864
1;2;96;5036
1;2;97;20255
1;2;98;804
1;2;99;26070
1;2;100;8233
1;2;101;8033
1;2;102;835
1;2;103;17379
1;2;104;29087
1;2;105;23890
1;2;106;7374
1;2;107;7505
1;2;108;508
1;2;109;34424
1;2;110;24389
1;2;111;27100
1;2;112;1378
1;2;113;1303
1;2;114;0
1;2;115;2306
1;2;116;15142
1;2;117;8141
1;2;118;24120
1;2;119;7953
1;2;120;5888
1;2;121;7211
1;2;122;1732
1;2;123;5017
1;2;124;4978
1;2;125;6224
1;2;126;4763
1;2;127;5006
1;2;128;24162
1;2;129;5056
1;2;130;4875
1;2;131;5018
1;2;132;19377
1;2;133;4991
1;2;134;6359
1;2;135;19087
1;2;136;2334
1;2;137;5105
1;2;138;8319
1;2;139;5048
1;2;140;2832
1;2;141;5114
1;2;142;820
1;2;143;8211
1;2;144;0
1;3;1;4319
1;3;2;1518
1;3;3;34544
1;3;4;30157
1;3;5;25908
1;3;6;4088
1;3;7;3333
1;3;8;7133
1;3;9;33904
1;3;10;8971
1;3;11;883
1;3;12;20533
1;3;13;1241
1;3;14;766
1;3;15;31588
1;3;16;6260
1;3;17;1336
1;3;18;22253
1;3;19;868
1;3;20;2483
1;3;21;29975
1;3;22;33002
1;3;23;3330
1;3;24;2241
1;3;25;1638
1;3;26;5792
1;3;27;16673
1;3;28;1084
1;3;29;23106
1;3;30;24705
1;3;31;18887
1;3;32;4779
1;3;33;30149
1;3;34;26190
1;3;35;26401
1;3;36;29885
1;3;37;1506
1;3;38;4618
1;3;39;933
1;3;40;1211
1;3;41;30365
1;3;42;24295
1;3;43;26706
1;3;44;33926
1;3;45;26862
1;3;46;1278
1;3;47;31961
1;3;48;1272
1;3;49;8497
1;3;50;33827
1;3;51;1085
1;3;52;1069
1;3;53;27137
1;3;54;934
1;3;55;29626
1;3;56;850
1;3;57;808
1;3;58;3308
1;3;59;30812
1;3;60;31183
1;3;61;4234
1;3;62;29175
1;3;63;972
1;3;64;892
1;3;65;4851
1;3;66;5131
1;3;67;31658
1;3;68;31663
1;3;69;0
1;4;1;23726
1;4;2;34650
1;4;3;34646
1;4;4;31188
1;4;5;7011
1;4;6;5264
1;4;7;7730
1;4;8;1155
1;4;9;7315
1;4;10;32735
1;4;11;2740
1;4;12;1517
1;4;13;26046
1;4;14;6478
1;4;15;15674
1;4;16;33206
1;4;17;32876
1;4;18;1324
1;4;19;620
1;4;20;552
1;4;21;25248
1;4;22;32562
1;4;23;767
1;4;24;2188
1;4;25;2191
1;4;26;908
1;4;27;907
1;4;28;4815
1;4;29;0
1;4;30;4957
1;4;31;4772
1;4;32;29250
1;4;33;5832
1;4;34;8412
1;4;35;28125
1;4;36;5058
1;4;37;5144
1;4;38;5109
1;4;39;5061
1;4;40;19155
1;4;41;5571
1;4;42;4608
1;4;43;5152
1;4;44;5107
1;4;45;30528
1;4;46;5170
1;4;47;4955
1;4;48;5239
1;4;49;5175
1;4;50;4945
1;4;51;5176
1;4;52;5983
1;4;53;5140
1;4;54;29035
1;4;55;4824
1;4;56;4857
1;4;57;5190
1;4;58;15487
1;4;59;1601
1;4;60;6395
1;4;61;4801
1;4;62;32889
1;4;63;28825
1;4;64;0
1;4;65;22751
1;4;66;34814
1;4;67;4201
1;4;68;29342
1;4;69;936
1;4;70;881
1;4;71;1065
1;4;72;8363
1;4;73;1015
1;4;74;1064
1;4;75;7747
1;4;76;31151
1;4;77;839
1;4;78;25745
1;4;79;1040
1;4;80;16132
1;4;81;7753
1;4;82;19000
1;4;83;4858
1;4;84;34762
1;4;85;21335
1;4;86;1594
1;4;87;2839
1;4;88;34672
1;4;89;0
1;4;90;1751
1;4;91;8414
1;4;92;5550
1;4;93;5861
1;4;94;898
1;4;95;4766
1;4;96;4838
1;4;97;21276
1;4;98;21807
1;4;99;4958
1;4;100;34910
1;4;101;26079
1;4;102;5015
1;4;103;895
1;4;104;15458
1;4;105;5005
1;4;106;4879
1;4;107;4753
1;4;108;4350
1;4;109;29509
1;4;110;2316
1;4;111;18
1;4;112;29730
1;4;113;4844
1;4;114;5407
1;4;115;4988
1;4;116;4992
1;4;117;29921
1;4;118;17201
1;4;119;3205
1;4;120;5202
1;4;121;31461
1;4;122;0
1;5;1;4367
1;5;2;30242
1;5;3;33954
1;5;4;205
1;5;5;3141
1;5;6;26265
1;5;7;778
1;5;8;688
1;5;9;1041
1;5;10;882
1;5;11;1068
1;5;12;1337
1;5;13;31833
1;5;14;24229
1;5;15;7184
1;5;16;29399
1;5;17;29398
1;5;18;8444
1;5;19;9490
1;5;20;32776
1;5;21;19186
1;5;22;7226
1;5;23;28367
1;5;24;21589
1;5;25;18996
1;5;26;651
1;5;27;5927
1;5;28;2840
1;5;29;28985
1;5;30;15031
1;5;31;33513
1;5;32;6378
1;5;33;8435
1;5;34;3197
1;5;35;23086
1;5;36;19168
1;5;37;6274
1;5;38;4359
