1;2;1;5215
1;2;2;5037
1;2;3;4878
1;2;4;19000
1;2;5;1188
1;2;6;32109
1;2;7;8272
1;2;8;7694
1;2;9;20328
1;2;10;7472
1;2;11;32950
1;2;12;1008
1;2;13;658
1;2;14;927
1;2;15;32985
1;2;16;4881
1;2;17;9016
1;2;18;29973
1;2;19;33740
1;2;20;30758
1;2;21;17439
1;2;22;31047
1;2;23;31051
1;2;24;28043
1;2;25;4340
1;2;26;2340
1;2;27;15093
1;2;28;2524
1;2;29;1200
1;2;30;24257
1;2;31;5576
1;2;32;993
1;2;33;981
1;2;34;19950
1;2;35;33953
1;2;36;4953
1;2;37;32746
1;2;38;943
1;2;39;5908
1;2;40;8669
1;2;41;32952
1;2;42;28987
1;2;43;964
1;2;44;24119
1;2;45;951
1;2;46;25743
1;2;47;23982
1;2;48;7205
1;2;49;1005
1;2;50;4721
1;2;51;952
1;2;52;944
1;2;53;940
1;2;54;31189
1;2;55;32949
1;2;56;33003
1;2;57;30243
1;2;58;30352
1;2;59;30160
1;2;60;30186
1;2;61;30351
1;2;62;34197
1;2;63;30218
1;2;64;30190
1;2;65;34825
1;2;66;30934
1;2;67;942
1;2;68;696
1;2;69;30199
1;2;70;6813
1;2;71;5762
1;2;72;21839
1;2;73;23862
1;2;74;949
1;2;75;846
1;2;76;26763
1;2;77;984
1;2;78;24590
1;2;79;5185
1;2;80;34331
1;2;81;1526
1;2;82;24164
1;2;83;8409
1;2;84;1139
1;2;85;6094
1;2;86;3115
1;2;87;25505
1;2;88;950
1;2;89;948
1;2;90;19770
1;2;91;25586
1;2;92;7706
1;2;93;34199
1;2;94;7072
1;2;95;7618
1;2;96;30815
1;2;97;25776
1;2;98;27124
1;2;99;1324
1;2;100;2862
1;2;101;526
1;2;102;23155
1;2;103;584
1;2;104;23110
1;2;105;8201
1;2;106;7316
1;2;107;24528
1;2;108;2680
1;2;109;20512
1;2;110;6587
1;2;111;5232
1;2;112;8418
1;2;113;24021
1;2;114;8365
1;2;115;0
1;2;116;4631
1;2;117;27327
1;2;118;26241
1;2;119;3292
1;2;120;2682
1;2;121;4935
1;2;122;4910
1;2;123;2949
1;2;124;4987
1;2;125;6286
1;2;126;4750
1;2;127;5729
1;2;128;19987
1;2;129;17969
1;2;130;5056
1;2;131;6809
1;2;132;28289
1;2;133;5055
1;2;134;4740
1;2;135;1758
1;2;136;5407
1;2;137;4988
1;2;138;4992
1;2;139;5219
1;2;140;17095
1;2;141;2621
1;2;142;32606
1;2;143;30229
1;2;144;4911
1;2;145;32102
1;2;146;1771
1;2;147;31679
1;2;148;1805
1;2;149;7740
1;2;150;2306
1;2;151;30370
1;2;152;5201
1;2;153;7308
1;2;154;33211
1;2;155;30152
1;2;156;5012
1;2;157;24120
1;2;158;28819
1;2;159;32702
1;2;160;4884
1;2;161;5888
1;2;162;34739
1;2;163;31279
1;2;164;6217
1;2;165;7953
1;2;166;34910
1;2;167;26079
1;2;168;18
1;2;169;4844
1;2;170;5004
1;2;171;4875
1;2;172;5018
1;2;173;4763
1;2;174;5006
1;2;175;1407
1;2;176;22171
1;2;177;15458
1;2;178;4350
1;2;179;5010
1;2;180;29730
1;2;181;8244
1;2;182;5097
1;2;183;19087
1;2;184;2334
1;2;185;4857
1;2;186;5190
1;2;187;15487
1;2;188;6395
1;2;189;4801
1;2;190;2091
1;2;191;30730
1;2;192;16908
1;2;193;5209
1;2;194;16919
1;2;195;26836
1;2;196;16575
1;2;197;22704
1;2;198;1212
1;2;199;6771
1;2;200;2500
1;2;201;114
1;2;202;25213
1;2;203;32774
1;2;204;23596
1;2;205;26515
1;2;206;27965
1;2;207;3219
1;2;208;20215
1;2;209;24043
1;2;210;406
1;2;211;33686
1;2;212;29032
1;2;213;15074
1;2;214;30026
1;2;215;28516
1;2;216;21343
1;2;217;4782
1;2;218;7492
1;2;219;4825
1;2;220;28784
1;2;221;22184
1;2;222;15767
1;2;223;1726
1;2;224;4579
1;2;225;6498
1;2;226;2699
1;2;227;0
1;3;1;5139
1;3;2;1602
1;3;3;7747
1;3;4;1015
1;3;5;881
1;3;6;1065
1;3;7;1064
1;3;8;24882
1;3;9;2456
1;3;10;733
1;3;11;30089
1;3;12;1256
1;3;13;5679
1;3;14;24461
1;3;15;31900
1;3;16;31904
